Internal Entity UUID,Entity Type,Original Platform ID,Short Representation,URL,Link Text (Mask),Link href Text,Link href URL,Link Type,Documentation Source,Resource Type,Resource Availability,Unavailability Reason,Bytes,Words,Tags
e13ff8a2-1be1-4ef6-974d-9e845c69dea2,Issue,"I_kwDOAblrlc5N3j-G","Edges don't connect to package node boundaries when connecting north.","https://github.com/prmr/JetUML/issues/469",,,,,,,,,,,
86afe749-0c40-4062-b5b9-081df54b7ea8,Issue,"MDU6SXNzdWUxMTg4NDQ1MjA=","Editable Final Property on Circular States Can Break Diagram Semantics","https://github.com/prmr/JetUML/issues/133",,,,,,,,,,,
22894538-7437-4998-a0ca-b042c9f6ad03,Issue,"MDU6SXNzdWUxMjU1MjQ3Mzg=","Elements being moved should always be drawn on top","https://github.com/prmr/JetUML/issues/142",,,,,,,,,,,
0f4e144c-89d2-44c6-ba76-e5c1d9f11a63,Issue,"MDU6SXNzdWUzMjY4NzQ3MzA=","Eliminate Aliasing on Canvas Rendering","https://github.com/prmr/JetUML/issues/258","http://dlsc.com/2014/04/10/javafx-tip-2-sharp-drawing-with-canvas-api/","http://dlsc.com/2014/04/10/javafx-tip-2-sharp-drawing-with-canvas-api/","http://dlsc.com/2014/04/10/javafx-tip-2-sharp-drawing-with-canvas-api/","PlainTextLink","dlsc.com","Website Subsection","True","",1113025,171149,623
0f4e144c-89d2-44c6-ba76-e5c1d9f11a63,Issue,"MDU6SXNzdWUzMjY4NzQ3MzA=","Eliminate Aliasing on Canvas Rendering","https://github.com/prmr/JetUML/issues/258","[Mining Forbidden] https://stackoverflow.com/questions/11886230/how-to-draw-a-crisp-opaque-hairline-in-javafx-2-2","https://stackoverflow.com/questions/11886230/how-to-draw-a-crisp-opaque-hairline-in-javafx-2-2","https://stackoverflow.com/questions/11886230/how-to-draw-a-crisp-opaque-hairline-in-javafx-2-2","SOQuestionLink","stackoverflow.com","Stack Overflow Q&A","False","Mining Forbidden",,,
af18ff54-5977-4487-9f17-be362e10ebba,Issue,"MDU6SXNzdWUzMjk5NTc0MDU=","Eliminate Layout Loop","https://github.com/prmr/JetUML/issues/259",,,,,,,,,,,
95f50dfd-7e44-445a-9b5b-c7faf8182a35,Issue,"MDU6SXNzdWUyODU0ODY3OTc=","Eliminate MultiLineString","https://github.com/prmr/JetUML/issues/219",,,,,,,,,,,
2b05c866-5d08-4fcc-9eba-2bfe5a2de0ed,Issue,"MDU6SXNzdWU1NzA2MzczMA==","Empty Property Editor","https://github.com/prmr/JetUML/issues/44","#44","https://github.com/prmr/JetUML/issues/44","https://github.com/prmr/JetUML/issues/44","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",246506,,
2b05c866-5d08-4fcc-9eba-2bfe5a2de0ed,Issue,"MDU6SXNzdWU1NzA2MzczMA==","Empty Property Editor","https://github.com/prmr/JetUML/issues/44","#47","https://github.com/prmr/JetUML/issues/47","https://github.com/prmr/JetUML/issues/47","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",255345,,
2b05c866-5d08-4fcc-9eba-2bfe5a2de0ed,Issue,"MDU6SXNzdWU1NzA2MzczMA==","Empty Property Editor","https://github.com/prmr/JetUML/issues/44","#54","https://github.com/prmr/JetUML/issues/54","https://github.com/prmr/JetUML/issues/54","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",244971,,
47201c85-1b68-4db2-a4d7-b8322e88e7bf,Issue,"I_kwDOAblrlc5JafBm","Endless loop when drawing class diagrams with interleaved control-flow","https://github.com/prmr/JetUML/issues/463","#470","https://github.com/prmr/JetUML/issues/470","https://github.com/prmr/JetUML/issues/470","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",273948,,
a222c8b3-2f0f-4e21-83f7-1d0bd21712fd,Issue,"MDU6SXNzdWU0MDM0Njg0NDU=","Exception when dragging after ctrl+click on selected node","https://github.com/prmr/JetUML/issues/293","5019f6a","/prmr/JetUML/commit/5019f6a4cff915a164fc3b61597aebe3d181201e","https://github.com//prmr/JetUML/commit/5019f6a4cff915a164fc3b61597aebe3d181201e","GitHubCommitLink (sr)","github.com","GitHub Resource","True","",542492,,
a222c8b3-2f0f-4e21-83f7-1d0bd21712fd,Issue,"MDU6SXNzdWU0MDM0Njg0NDU=","Exception when dragging after ctrl+click on selected node","https://github.com/prmr/JetUML/issues/293","JetUML/src/ca/mcgill/cs/jetuml/gui/DiagramCanvasController.java","https://github.com/prmr/JetUML/blob/5019f6a4cff915a164fc3b61597aebe3d181201e/src/ca/mcgill/cs/jetuml/gui/DiagramCanvasController.java#L492-L496","https://github.com/prmr/JetUML/blob/5019f6a4cff915a164fc3b61597aebe3d181201e/src/ca/mcgill/cs/jetuml/gui/DiagramCanvasController.java#L492-L496","GitHubBlobFileLink (sr)","github.com","Source Code","True","",240340,,
cc547289-cd83-4c0a-a775-9dd35c18f0d1,Issue,"MDU6SXNzdWUxMTg2NzcwMjA=","Externalize editable property names","https://github.com/prmr/JetUML/issues/131",,,,,,,,,,,
78b06edc-ff3e-41f0-8bfe-428306fa979e,Issue,"MDU6SXNzdWU3MjI1NzE3MQ==","Extra call node creation","https://github.com/prmr/JetUML/issues/73",,,,,,,,,,,
1ab06cc5-123b-4ea9-ba12-ae643a458639,Issue,"MDU6SXNzdWU1NTcxNTY0MzY=","Extra diagram type suffix get added to file name","https://github.com/prmr/JetUML/issues/331",,,,,,,,,,,
261bad74-249e-4252-a4c0-9853406e3df1,Issue,"I_kwDOAblrlc52de5A","Feature for underlining and italics?","https://github.com/prmr/JetUML/issues/512",,,,,,,,,,,
067d29a8-4b94-4c11-ad45-30014158a1dd,Issue,"MDU6SXNzdWU5MzMxMzkyNTU=","Feature to insert the stereotype delimiters","https://github.com/prmr/JetUML/issues/434",,,,,,,,,,,
4918ab96-8427-401e-97c1-b83b095ad726,Issue,"MDU6SXNzdWU2MDgxOTA4Nw==","File format incompatibility","https://github.com/prmr/JetUML/issues/50","@prmr","https://github.com/prmr","https://github.com/prmr","UserAtMentionLink","github.com","User Profile","True","",205397,,
e4e2227b-8c4f-41f2-8166-80d829d9c19e,Issue,"MDU6SXNzdWU1NzA2NTMzNw==","File path gets lost during file save","https://github.com/prmr/JetUML/issues/45",,,,,,,,,,,
9f78923e-8826-4ef9-b01e-2fcfc4e37110,Issue,"I_kwDOAblrlc52054Y","Files with newlines cannot be opened","https://github.com/prmr/JetUML/issues/515",,,,,,,,,,,
ad63e75c-a67c-4e66-897b-0ba36c758907,Issue,"MDU6SXNzdWU1NDQ0OTEwMw==","Fix Look and Feel","https://github.com/prmr/JetUML/issues/26",,,,,,,,,,,
c09659a8-f70c-4049-b7a3-521d16c21cc7,Issue,"MDU6SXNzdWUyNjQzMjg5OTQ=","Fix minimum font size for State diagrams","https://github.com/prmr/JetUML/issues/200",,,,,,,,,,,
77ab1387-729a-4fce-8f4d-a586143e6d64,Issue,"MDU6SXNzdWUzMzA3MDQ1Nzc=","Fix Spurious Scrollbars","https://github.com/prmr/JetUML/issues/262",,,,,,,,,,,
335e9360-5efc-4155-8a0e-a84cdb7bb4cc,Issue,"I_kwDOAblrlc5YCVqv","Fix tests with private @BeforeEach methods","https://github.com/prmr/JetUML/issues/483",,,,,,,,,,,
20f542c2-2de1-4bee-ba31-6d162184b047,Issue,"MDU6SXNzdWUxMjUxNjU5NzQ=","Fix the complexity warning in Graph.connect","https://github.com/prmr/JetUML/issues/139",,,,,,,,,,,
ef828ad1-229c-4228-af61-9f8bd87361f7,Issue,"I_kwDOAblrlc5eq_G4","Flashing back and forth children nodes in PackageNode","https://github.com/prmr/JetUML/issues/487",,,,,,,,,,,
8732408f-2046-4890-9141-8d15cecb4cb0,Issue,"I_kwDOAblrlc5-6FtN","Font Chooser Feature","https://github.com/prmr/JetUML/issues/531",,,,,,,,,,,
4cb835db-5139-4bda-8918-c495715e880b,Issue,"MDU6SXNzdWU4NzEzMDM1Mzc=","Font Size Feature","https://github.com/prmr/JetUML/issues/426",,,,,,,,,,,
55be8fa9-5c71-439a-94a7-29f72d46ea6f,Issue,"MDU6SXNzdWU5MDQ0MjQ4Mw==","Get rid of the HierarchicalNode and HierarchicalGraph objects","https://github.com/prmr/JetUML/issues/101",,,,,,,,,,,
e6bd8704-edf5-47b3-9e05-0bb726eb37cf,Issue,"MDU6SXNzdWU4NzI0NzkyOTg=","Give field nodes a tighter layout","https://github.com/prmr/JetUML/issues/428",,,,,,,,,,,
9b2d1de9-76d5-4fa0-b438-90d83e4a2d05,Issue,"MDU6SXNzdWU2NzE4ODc0OA==","Give focus to the first field in the property editor upon opening it","https://github.com/prmr/JetUML/issues/69",,,,,,,,,,,
72dc3b7d-730a-4ec2-9d9f-e8f1fee91ed1,Issue,"MDU6SXNzdWU1MDkxMDI3NzU=","Ignored NullPointerException when no tool selected","https://github.com/prmr/JetUML/issues/312",,,,,,,,,,,
9bd87f98-ef65-4def-9588-3ac5ef8d83c2,Issue,"MDU6SXNzdWU2MzA0NTAwMQ==","Images not found in deployed jar","https://github.com/prmr/JetUML/issues/56",,,,,,,,,,,
6b7ab5a4-820c-4ef3-b810-66832f0a3894,Issue,"MDU6SXNzdWU3ODUzMTc1NTE=","Imperfect shape intersection for rounded rectangle and ellipse","https://github.com/prmr/JetUML/issues/401",,,,,,,,,,,
c37357b0-1fc6-4790-a439-98cb3176ffac,Issue,"MDU6SXNzdWU0NjgyMTMwNDc=","Implement edge viewing through stateless strategies","https://github.com/prmr/JetUML/issues/309",,,,,,,,,,,
927e50d6-11f4-4981-a808-39576155c0b9,Issue,"MDU6SXNzdWU1NDI4NjUyNw==","Implement linked diagram in Class Diagram as in .21","https://github.com/prmr/JetUML/issues/24",,,,,,,,,,,
ad2573e0-4cb5-47d9-a7aa-7b4d081cbe7f,Issue,"MDU6SXNzdWUzNTQ0MDY2NzQ=","Implement Snap to Grid feature","https://github.com/prmr/JetUML/issues/275",,,,,,,,,,,
c81fd221-ad2f-4830-8289-ac0353829f24,Issue,"I_kwDOAblrlc5PSSSH","Implement Stateful Pass-based Sequence Diagram Rendering","https://github.com/prmr/JetUML/issues/470","#463","https://github.com/prmr/JetUML/issues/463","https://github.com/prmr/JetUML/issues/463","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",256159,,
c81fd221-ad2f-4830-8289-ac0353829f24,Issue,"I_kwDOAblrlc5PSSSH","Implement Stateful Pass-based Sequence Diagram Rendering","https://github.com/prmr/JetUML/issues/470","#466","https://github.com/prmr/JetUML/issues/466","https://github.com/prmr/JetUML/issues/466","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",260952,,
1256f0e5-2fe2-4376-bdfa-d74e7ec690a6,Issue,"MDU6SXNzdWU2OTIzMjc5MjE=","Impossible to add Field nodes to object nodes in Object diagrams","https://github.com/prmr/JetUML/issues/376","#363","https://github.com/prmr/JetUML/issues/363","https://github.com/prmr/JetUML/issues/363","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",254256,,
39806739-dccf-4125-826a-9e3f37dccc31,Issue,"MDU6SXNzdWUzNDcyMTYwMTY=","Improve Contribution Guidelines","https://github.com/prmr/JetUML/issues/266",,,,,,,,,,,
5077954d-f91e-4d7e-859b-4112a5624d98,Issue,"MDU6SXNzdWU4MTM1MTg2NjM=","Improve design of edge constraints checking","https://github.com/prmr/JetUML/issues/416",,,,,,,,,,,
e5d66d91-248a-496b-a250-7e6d4936e4ca,Issue,"MDU6SXNzdWUyODg5MzcwNDA=","Improve documentation","https://github.com/prmr/JetUML/issues/226",,,,,,,,,,,
bd0a80a6-54e1-444d-8a5f-ec7e7bc04f37,Issue,"MDU6SXNzdWUzNTQwOTY4Mzg=","Improve Documentation","https://github.com/prmr/JetUML/issues/273",,,,,,,,,,,
66f2e4a5-99dd-4b96-9f4d-2938011560ae,Issue,"MDU6SXNzdWUyOTMyMzEwMzY=","Improve Edge Layout Code","https://github.com/prmr/JetUML/issues/230","#375","https://github.com/prmr/JetUML/issues/375","https://github.com/prmr/JetUML/issues/375","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",274335,,
85a07286-90c1-4784-8eea-b509be5a12b3,Issue,"MDU6SXNzdWUyMDM4MjA2Nzc=","Improve Layout of Edges in State Diagrams","https://github.com/prmr/JetUML/issues/189",,,,,,,,,,,
8524c237-12a8-4e08-aa3c-3cf99d8ba5fe,Issue,"MDU6SXNzdWU3NjA1NzUxNjg=","Improve the code of the geometry package","https://github.com/prmr/JetUML/issues/399",,,,,,,,,,,
8e53be5f-1c18-48c1-b2d4-c0fb882483ff,Issue,"MDU6SXNzdWUzMjA4OTE4MTk=","Improve the design of the Welcome Tab","https://github.com/prmr/JetUML/issues/246",,,,,,,,,,,
9f2eee30-44a8-48ef-99c4-597e135b5455,Issue,"MDU6SXNzdWU1NTMzNzQ2Mw==","Improve the recent files menu","https://github.com/prmr/JetUML/issues/31",,,,,,,,,,,
9dd98019-d600-43d9-bea9-6261dd020491,Issue,"MDU6SXNzdWUyODk2NDA0Njg=","Improve use of Point class","https://github.com/prmr/JetUML/issues/227",,,,,,,,,,,
5d7e2c7c-96ba-4c66-b261-489abc6b3a39,Issue,"MDU6SXNzdWUzNTk5ODM4NzE=","Improve View of ObjectNodes","https://github.com/prmr/JetUML/issues/276",,,,,,,,,,,
2b7002b6-a79c-42db-8769-64db01e0fc5e,Issue,"MDU6SXNzdWU1NjYxNTY4NA==","Improved grabber look and feel","https://github.com/prmr/JetUML/issues/38",,,,,,,,,,,
f5979463-08c8-48ff-a77b-18dcb1d74a68,Issue,"I_kwDOAblrlc4--7Xv","Improvements to the Edge Label Alignments","https://github.com/prmr/JetUML/issues/446","#447","https://github.com/prmr/JetUML/pull/447","https://github.com/prmr/JetUML/pull/447","GitHubPullRequestLink (sr)","github.com","GitHub Resource","True","",259483,,
8bda0a5c-8c27-4a45-9d59-d4f2c927bf97,Issue,"MDU6SXNzdWU1NjkxMTg1Mw==","In Object Diagrams, make it impossible to add fields nodes that are not a child of an object node","https://github.com/prmr/JetUML/issues/39","@EJBQ","https://github.com/EJBQ","https://github.com/EJBQ","UserAtMentionLink","github.com","User Profile","True","",183107,,
8bda0a5c-8c27-4a45-9d59-d4f2c927bf97,Issue,"MDU6SXNzdWU1NjkxMTg1Mw==","In Object Diagrams, make it impossible to add fields nodes that are not a child of an object node","https://github.com/prmr/JetUML/issues/39","@prmr","https://github.com/prmr","https://github.com/prmr","UserAtMentionLink","github.com","User Profile","True","",205397,,
8bda0a5c-8c27-4a45-9d59-d4f2c927bf97,Issue,"MDU6SXNzdWU1NjkxMTg1Mw==","In Object Diagrams, make it impossible to add fields nodes that are not a child of an object node","https://github.com/prmr/JetUML/issues/39","@prmr","https://github.com/prmr","https://github.com/prmr","UserAtMentionLink","github.com","User Profile","True","",205397,,
8bda0a5c-8c27-4a45-9d59-d4f2c927bf97,Issue,"MDU6SXNzdWU1NjkxMTg1Mw==","In Object Diagrams, make it impossible to add fields nodes that are not a child of an object node","https://github.com/prmr/JetUML/issues/39","#42","https://github.com/prmr/JetUML/issues/42","https://github.com/prmr/JetUML/issues/42","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",255403,,
5b21ae7d-c6ca-4c04-b390-867e3245df20,Issue,"MDU6SXNzdWU4ODg1MzI4OA==","Inconsistent Edge Label Background","https://github.com/prmr/JetUML/issues/98",,,,,,,,,,,
3cea62c6-a0ec-40bb-9073-c9b9ec98147b,Issue,"MDU6SXNzdWU5MDgyNjk2NTk=","Inconsistent FontMetrics Calculations","https://github.com/prmr/JetUML/issues/432","[Mining Forbidden] the relevant Stack Overflow post","https://stackoverflow.com/questions/13015698","https://stackoverflow.com/questions/13015698","SOQuestionLink","stackoverflow.com","Stack Overflow Q&A","False","Mining Forbidden",,,
f43f789c-d8ea-42e3-833e-731da3353cc8,Issue,"MDU6SXNzdWU4MzEyOTEzNjk=","Installation Issues on Debian","https://github.com/prmr/JetUML/issues/424","thin jar","https://github.com/prmr/JetUML/blob/master/docs/install.md","https://github.com/prmr/JetUML/blob/master/docs/install.md","GitHubBlobFileLink (sr)","github.com","MarkDown","True","",194759,33741,
ad387408-2e4d-450a-bc6c-5731a2d5a22d,Issue,"MDU6SXNzdWU3MDM1MzQ0MTM=","Insufficient name padding for some class diagram and use case diagrams elements","https://github.com/prmr/JetUML/issues/379",,,,,,,,,,,
e4b42d47-0a37-4db1-8738-e6075ff1cb14,Issue,"MDU6SXNzdWUzMjE2NTIxNjk=","Integrate maven/gradle","https://github.com/prmr/JetUML/issues/251",,,,,,,,,,,
e30f446a-40cc-4120-811a-83e864f75060,Issue,"MDU6SXNzdWUxNTIwMzQ0NTU=","Invisible toolbar buttons in small frame","https://github.com/prmr/JetUML/issues/159",,,,,,,,,,,
41aba85e-72d0-49eb-9689-c12945f402c2,Issue,"MDU6SXNzdWUxMTQ0ODg1NDU=","It should be impossible to create a self-return edge","https://github.com/prmr/JetUML/issues/128",,,,,,,,,,,
d803ea55-908f-4a84-895f-206975c9f8af,Issue,"MDU6SXNzdWU1NjkzODA2OQ==","It's possible to add call nodes to object nodes or other call nodes","https://github.com/prmr/JetUML/issues/41",,,,,,,,,,,
f86641c4-0b6d-47a9-bb8b-10353c825dfa,Issue,"I_kwDOAblrlc52tw0q","JavaFX GUI Unit Testing","https://github.com/prmr/JetUML/issues/513","JavaFXLoader","https://github.com/prmr/JetUML/blob/master/test/org/jetuml/JavaFXLoader.java","https://github.com/prmr/JetUML/blob/master/test/org/jetuml/JavaFXLoader.java","GitHubBlobFileLink (sr)","github.com","Source Code","True","",184664,,
f86641c4-0b6d-47a9-bb8b-10353c825dfa,Issue,"I_kwDOAblrlc52tw0q","JavaFX GUI Unit Testing","https://github.com/prmr/JetUML/issues/513","#508","https://github.com/prmr/JetUML/issues/508","https://github.com/prmr/JetUML/issues/508","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",268408,,
55d221ed-f808-4aef-b357-fe799ed51714,Issue,"MDU6SXNzdWU0MTIwNDQ5OTg=","JavaVersionNotDetected when using Early Access build of Java","https://github.com/prmr/JetUML/issues/299",,,,,,,,,,,
92913a9a-22bc-48e8-85e1-3d78f09179e0,Issue,"I_kwDOAblrlc5VctHm","JetUML launch inconsistencies for loading SequenceDiagram","https://github.com/prmr/JetUML/issues/478","error_apply_object_null.txt","https://github.com/prmr/JetUML/files/9923036/error_apply_object_null.txt","https://github.com/prmr/JetUML/files/9923036/error_apply_object_null.txt","GitHubDownloadFileLink (sr)","github.com","Text","True","",8294,1029,
92913a9a-22bc-48e8-85e1-3d78f09179e0,Issue,"I_kwDOAblrlc5VctHm","JetUML launch inconsistencies for loading SequenceDiagram","https://github.com/prmr/JetUML/issues/478","error_map_get_object_null.txt","https://github.com/prmr/JetUML/files/9923037/error_map_get_object_null.txt","https://github.com/prmr/JetUML/files/9923037/error_map_get_object_null.txt","GitHubDownloadFileLink (sr)","github.com","Text","True","",7531,914,
92913a9a-22bc-48e8-85e1-3d78f09179e0,Issue,"I_kwDOAblrlc5VctHm","JetUML launch inconsistencies for loading SequenceDiagram","https://github.com/prmr/JetUML/issues/478","error_another_integer_null.txt","https://github.com/prmr/JetUML/files/9923038/error_another_integer_null.txt","https://github.com/prmr/JetUML/files/9923038/error_another_integer_null.txt","GitHubDownloadFileLink (sr)","github.com","Text","True","",8346,1037,
92913a9a-22bc-48e8-85e1-3d78f09179e0,Issue,"I_kwDOAblrlc5VctHm","JetUML launch inconsistencies for loading SequenceDiagram","https://github.com/prmr/JetUML/issues/478","error_another_integer_null.txt","https://github.com/prmr/JetUML/files/9923038/error_another_integer_null.txt","https://github.com/prmr/JetUML/files/9923038/error_another_integer_null.txt","GitHubDownloadFileLink (sr)","github.com","Text","True","",8346,1037,
1ccbb782-8ebe-4ba9-b08c-824b20a64a5b,Issue,"I_kwDOAblrlc6TIz7g","Landing Page Viewed on GitHub has Missing Links to Download and Documentation","https://github.com/prmr/JetUML/issues/559",,,,,,,,,,,
e6381454-6944-42c2-9fe9-8ce48a03d95c,Issue,"MDU6SXNzdWU2NTM2ODE2Mw==","Limit Edge Types on Note Nodes","https://github.com/prmr/JetUML/issues/59",,,,,,,,,,,
b040fcf4-8b88-442a-90cb-778767bdcba9,Issue,"MDU6SXNzdWU1NzQ5NTYzOA==","Limit edges on start/end nodes in State Diagrams","https://github.com/prmr/JetUML/issues/47",,,,,,,,,,,
8a942ee2-5435-4817-ab95-1a1185550dc8,Issue,"MDU6SXNzdWU4ODgzMzE4Ng==","Mac keybindings are not correct ","https://github.com/prmr/JetUML/issues/96",,,,,,,,,,,
bec006d3-d8ff-4cb3-bb86-149c0195d931,Issue,"MDU6SXNzdWU3ODY4Nzc2NTE=","Maintenance documentation update","https://github.com/prmr/JetUML/issues/403",,,,,,,,,,,
bed8e111-3b38-47e3-b012-0f77fca189db,Issue,"MDU6SXNzdWU2Mjg0NTY4NjU=","Make AssociationEdge implicitly directed","https://github.com/prmr/JetUML/issues/362",,,,,,,,,,,
ca530801-f0e0-4b3f-b196-f2273e91cbd3,Issue,"MDU6SXNzdWU2ODYzMjY2MzQ=","Make connections/edges smarter","https://github.com/prmr/JetUML/issues/375","#230","https://github.com/prmr/JetUML/issues/230","https://github.com/prmr/JetUML/issues/230","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",252824,,
05e24fa4-c42a-43c3-8200-b5a28fb67884,Issue,"MDU6SXNzdWU0Njc0OTU4NjI=","Make DiagramView stateless instead of a Wrapper","https://github.com/prmr/JetUML/issues/307",,,,,,,,,,,
8be6efca-5b8f-423c-9f64-ecbcc2c947f0,Issue,"MDU6SXNzdWU5MjE2Mjg0OQ==","Make ImplicitParameterNodes parent nodes","https://github.com/prmr/JetUML/issues/105",,,,,,,,,,,
ca5e6b17-f67c-44c1-bd7e-bdfc2f2ceea3,Issue,"MDU6SXNzdWUxMjUxNzkxOTY=","Make it possible to add existing nodes to packages","https://github.com/prmr/JetUML/issues/140",,,,,,,,,,,
7d1fcfcf-80f2-449d-b9b3-fb854f3396b3,Issue,"MDU6SXNzdWU1NjEyOTM2OQ==","Make it possible to remove  node from a list of selected graph elements","https://github.com/prmr/JetUML/issues/37",,,,,,,,,,,
254816f8-2116-42e4-a3f9-c5e443dcbd3f,Issue,"I_kwDOAblrlc5CFacE","Make it possible to reoder tabs in the diagram editor","https://github.com/prmr/JetUML/issues/455","is buggy","https://bugs.openjdk.org/browse/JDK-8295064","https://bugs.openjdk.org/browse/JDK-8295064","Link","bugs.openjdk.org","Website Subsection","True","",72607,9046,462
d0e78a47-9d94-422b-804c-b163a97ed1d1,Issue,"MDU6SXNzdWU1NTA0NTczNTE=","Make mode of package node mutually exclusive","https://github.com/prmr/JetUML/issues/320",,,,,,,,,,,
acbd984f-501b-49c0-bfde-86b2f05115a9,Issue,"MDU6SXNzdWU3NTc3NjU5MTk=","Make static version of the user guide","https://github.com/prmr/JetUML/issues/398",,,,,,,,,,,
cad2adc4-8b38-4728-8e3a-6d78d663f44b,Issue,"MDU6SXNzdWUyNzMwNTQ2NTk=","Make Template Methods final","https://github.com/prmr/JetUML/issues/202",,,,,,,,,,,
c3b3f9e1-06ba-406d-91b1-cd56c8a452dc,Issue,"MDU6SXNzdWU5NTIxNTc3Nw==","Make the node clone operation deep-copy the children of a ParentNode","https://github.com/prmr/JetUML/issues/107","#106","https://github.com/prmr/JetUML/issues/106","https://github.com/prmr/JetUML/issues/106","GitHubIssueLink (sr) (#)","github.com","GitHub Resource","True","",265039,,
6c3eff04-c59a-4baf-8ac2-add0df0d3a18,Issue,"I_kwDOAblrlc48xfl5","Menubar not responding correctly to mouse inputs","https://github.com/prmr/JetUML/issues/443","jdk-openjdk 16.0.2.u7-1","https://archlinux.org/packages/extra/x86_64/openjdk-doc/","https://archlinux.org/packages/extra/x86_64/openjdk-doc/","Link","archlinux.org","Website Subsection","True","",19818,2374,241
6c3eff04-c59a-4baf-8ac2-add0df0d3a18,Issue,"I_kwDOAblrlc48xfl5","Menubar not responding correctly to mouse inputs","https://github.com/prmr/JetUML/issues/443","from aur package","https://aur.archlinux.org/packages/jetuml/","https://aur.archlinux.org/packages/jetuml/","Link","aur.archlinux.org","Website Subsection","True","",32340,3667,650
6c3eff04-c59a-4baf-8ac2-add0df0d3a18,Issue,"I_kwDOAblrlc48xfl5","Menubar not responding correctly to mouse inputs","https://github.com/prmr/JetUML/issues/443","@prmr","https://github.com/prmr","https://github.com/prmr","UserAtMentionLink","github.com","User Profile","True","",205397,,
cbbc9ccf-9185-436c-a5f8-fdcce25ef91d,Issue,"I_kwDOAblrlc6GDUIy","MenuItem mnemonics key binding conflict","https://github.com/prmr/JetUML/issues/540",,,,,,,,,,,
83e1402d-bab2-4db3-9d93-21a3c152df96,Issue,"MDU6SXNzdWUyODc0NzI5NTY=","Middle Label label","https://github.com/prmr/JetUML/issues/221",,,,,,,,,,,
94402df6-e246-4faa-aa38-c471e250b168,Issue,"MDU6SXNzdWUzMjEyMzI5NzY=","Migrate calls to deprecated API elements","https://github.com/prmr/JetUML/issues/248",,,,,,,,,,,
46fdd652-bc29-4ee7-a5f9-bd5b294666cb,Issue,"I_kwDOAblrlc58BfYJ","Migrate to Java 21","https://github.com/prmr/JetUML/issues/523",,,,,,,,,,,
3b9aebe8-a7a7-4e6a-be0f-d0580756ac10,Issue,"MDU6SXNzdWU0NTgxODk1NjQ=","Migrate to JUnit5","https://github.com/prmr/JetUML/issues/305",,,,,,,,,,,
d60cbf7d-84b1-4b83-9ade-f45e74d75d04,Issue,"MDU6SXNzdWUxMjcxMTU1MDE=","Milestone 0.10 Release","https://github.com/prmr/JetUML/issues/146",,,,,,,,,,,
358c85e7-1854-4ff2-9e8b-755b04fda2ed,Issue,"MDU6SXNzdWUxNDUwMzczOTg=","Milestone 0.11 Release","https://github.com/prmr/JetUML/issues/153",,,,,,,,,,,
887676e0-d10f-4959-9bd8-b2781759895e,Issue,"MDU6SXNzdWUxNTMzNTQyMTk=","Milestone 0.12 Release","https://github.com/prmr/JetUML/issues/160",,,,,,,,,,,
8341cc4f-95bc-40c2-97cb-b40b36bf30f5,Issue,"MDU6SXNzdWUxNjY5MDMxNjI=","Milestone 0.13 Release","https://github.com/prmr/JetUML/issues/182",,,,,,,,,,,
c27164ab-bb02-4450-806c-0b247ce76ca1,Issue,"MDU6SXNzdWU2MjAxMTQyOA==","Milestone 0.3 Release","https://github.com/prmr/JetUML/issues/52",,,,,,,,,,,
e29f7e6c-8e1c-44c9-b7dd-afed2ac6e908,Issue,"MDU6SXNzdWU3MjQyMjUyMA==","Milestone 0.5 Release","https://github.com/prmr/JetUML/issues/77",,,,,,,,,,,
84d663b6-8029-413e-86a8-edd812b0a5b6,Issue,"MDU6SXNzdWU4NzgzMTYxNA==","Milestone 0.6","https://github.com/prmr/JetUML/issues/93",,,,,,,,,,,
88962af7-ee0b-4a23-89d3-9593894dbda8,Issue,"MDU6SXNzdWUxMDExMTM3Njc=","Milestone 0.7 Release","https://github.com/prmr/JetUML/issues/110",,,,,,,,,,,
685628d1-2ff6-4a07-a30f-347c6393d060,Issue,"MDU6SXNzdWUxMjAwMjcxMzk=","Milestone 0.9 Release","https://github.com/prmr/JetUML/issues/136",,,,,,,,,,,
5cd19ca5-9f8a-45c1-867d-52c1a3ebe0c3,Issue,"MDU6SXNzdWUxOTkwNTU5MDM=","Milestone 1.0 Release","https://github.com/prmr/JetUML/issues/187",,,,,,,,,,,
9c1c5873-a903-4a69-9cae-472eccb89065,Issue,"I_kwDOAblrlc6mq2EA","Minor Code Improvements","https://github.com/prmr/JetUML/issues/561",,,,,,,,,,,
