Id,Number,Title,Author,CreatedAt,UpdatedAt,ClosedAt,Labels,Body
1789324536,441,Fix type errors and check types in CI,not-my-profile,07/05/2023 11:08:25 +00:00,07/05/2023 19:53:04 +00:00,07/05/2023 19:51:17 +00:00,,(this PR also moves the code that was copied from the katex package in d1bbe12a2888c0aa899896448dd86e853ceafa6f without attribution to `deps/katex-auto-render` so that it can be properly attributed with the katex LICENSE)
1782625515,440,"CLI also shows helpful information, when normally `error: No config file found` would be thrown.",almereyda,06/30/2023 14:25:26 +00:00,07/06/2023 08:35:06 +00:00,,enhancement,"### Enter your suggestions in details:

In trying to wrap my head around using the Lume CLI

- https://github.com/lumeland/cli/issues/1
- #232
- #34

I am trying to get help by the CLI about how it can be used, but it always complains, because I'm not in a project directory.

```
$ [[ $PWD = $HOME ]]; echo $? 
0
$ deno task lume -h
error: No config file found
$ lume -h          
error: No config file found
```

I should be able to get help, also when I'm not in a project directory."
1781034691,439,"How to use tailwind plugins  (plugins of tailwind, not the lume tailwind plugin)",max-l,06/29/2023 15:14:02 +00:00,06/29/2023 17:28:43 +00:00,06/29/2023 17:28:43 +00:00,enhancement,"### Enter your suggestions in details:


Tailwind has plugins, for adding certain features :  https://tailwindcss.com/docs/typography-plugin

Lume has a Tailwind plugin, 

To sort out confusion (there are two levels of plugins involved) :  my question is about ""plugins of tailwind"", how to get them to work, using the (lume) tailwind plugin


My conf looks like this: 

```
import tailwindcss from ""lume/plugins/tailwindcss.ts"";
import postcss from ""lume/plugins/postcss.ts"";

site
  .ignore(""README.md"")
  .ignore(""app"")
  .use(esbuild({
    extensions: ["".jsx""],
    options: {
        jsxDev: ! isProduction,
        minify: isProduction
    }
  }))
  .use(tailwindcss({
    extensions: ["".html"", "".jsx""]
  })).use(postcss())
  .copy(""img"")
;

```

And my styles.css file looks like this : 
```
@tailwind base;
@tailwind components;
@tailwind utilities;
@tailwind typography;
```

The problem: the last line (@tailwind typography;) does nothing, while everything else works fine. 
It seems that adding a tailwind plugin (plugin of tailwind) is different than adding ""build in"" packages.

The doc shows how plugins are installed and configured  : 
   https://tailwindcss.com/docs/plugins

But I'm not able to translate the recipe for lume/deno


Note, that If I add junk in the style.css : 

```
@tailwind base;
@tailwind components;
@tailwind utilities;
@junk123 moreJunkABC;
```

There is no error in the console if I build or serve, things ""work"", without complaints, it seems as the postcss or lume is silencing the error.

"
1772949438,438,"Github Actions error: pagefind: 1: Syntax error: word unexpected (expecting "")"")",ehaughee,06/24/2023 22:36:46 +00:00,06/24/2023 22:45:34 +00:00,06/24/2023 22:45:33 +00:00,bug,"### Version

1.17.5

### Platform

ubuntu-latest

### What steps will reproduce the bug?

Created a Lume project with the simple blog plugin.

`_config.ts`
```typescript
import lume from ""lume/mod.ts"";
import blog from ""https://deno.land/x/lume_theme_simple_blog@v0.5.0/mod.ts"";

const site = lume();

site.use(blog());

export default site;
```

Followed the [Deployment](https://lume.land/docs/advanced/deployment/) docs and created a deno project, the `deno.yml`, and a `serve.ts`.

`deno.yml`
```yml
name: Publish on Deno Deploy

on:
  push:
    branches: [ main ]

jobs:
  build:
    runs-on: ubuntu-latest
    permissions:
      id-token: write
      contents: read

    steps:
      - name: Clone repository
        uses: actions/checkout@v2

      - name: Setup Deno environment
        uses: denoland/setup-deno@v1
        with:
          deno-version: v1.x

      - name: Build site
        run: deno task build

      - name: Deploy to Deno Deploy
        uses: denoland/deployctl@v1
        with:
          project: <my deno project name>
          import-map: ""./import_map.json""
          entrypoint: serve.ts

```

`serve.ts`
```typescript
import Server from ""lume/core/server.ts"";

const server = new Server({
  port: 8000,
  root: `${Deno.cwd()}/_site`,
});

server.start();

console.log(""Listening on http://localhost:8000"");
```

Enabled actions on my Github repository after pushing.  Action ran and failed with the error:
```

Using binary file at /home/runner/work/what-it-b-log/what-it-b-log/_bin/pagefind

Error: Pagefind exited with code 2



/home/runner/work/what-it-b-log/what-it-b-log/_bin/pagefind: 1: Syntax error: word unexpected (expecting "")"")

    at (https://deno.land/x/lume@v1.17.5/plugins/pagefind.ts:192:15)
    at eventLoopTick (ext:core/01_core.js:183:11)
    at async Events.dispatchEvent (https://deno.land/x/lume@v1.17.5/core/events.ts:49:11)
    at async Site.build (https://deno.land/x/lume@v1.17.5/core/site.ts:538:5)
    at async build (https://deno.land/x/lume@v1.17.5/cli/build.ts:41:3)
    at async Command.execute (https://deno.land/x/cliffy@v0.25.7/command/command.ts:1794:7)
    at async Command.parseCommand (https://deno.land/x/cliffy@v0.25.7/command/command.ts:1639:14)
    at async (https://deno.land/x/lume@v1.17.5/cli.ts:134:3)
Error: Process completed with exit code 1.
```

### How often does it reproduce? Is there a required condition?

Every retry of the build fails in the exact same way.

### What is the expected behavior?

Deployment succeeds.

### What do you see instead?

Deployment failure with above mentioned error.

### Additional information

_No response_"
1767942178,437,"deno task lume -> ""error: no config found""",max-l,06/21/2023 16:06:50 +00:00,06/21/2023 16:15:13 +00:00,06/21/2023 16:14:14 +00:00,bug,"### Version

1.17.4

### Platform

ubuntu

### What steps will reproduce the bug?

deno task lume 
error: No config file found


### How often does it reproduce? Is there a required condition?

every time, but only one a specific 

### What is the expected behavior?

compilation

### What do you see instead?

the error message

### Additional information



deno 1.34.3 (release, x86_64-unknown-linux-gnu)
v8 11.5.150.2
typescript 5.0.4

"
1751184854,436,Pre-install TOML Plugin,kwaa,06/11/2023 01:12:18 +00:00,07/08/2023 17:08:52 +00:00,07/08/2023 17:08:39 +00:00,,"<!--Please read the [Code of Conduct](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)-->

## Description

<!-- Write a brief description of the changes introduced by this PR -->

### Check List

- [x] Have you read the
      [CODE OF CONDUCT](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)
- [x] Have you read the document
      [CONTRIBUTING](https://github.com/lumeland/lume/blob/master/CONTRIBUTING.md)
  - [x] One pull request per feature. If you want to do more than one thing,
        send multiple pull request.
  - [x] Write tests.
  - [x] Run deno `fmt` to fix the code format before commit.
  - [x] Document any change in the `CHANGELOG.md`.
"
1750923904,435,Improve type annotation of Site.addEventListener,not-my-profile,06/10/2023 11:09:43 +00:00,06/10/2023 14:26:51 +00:00,06/10/2023 14:26:42 +00:00,,For specific event types certain event properties are always present. Previously all event types were represented by a single interface that simply contained all possible event properties as optional.  This commit improves the type safety of Site.addEventListener via a generic (which also results in better autocompletion).
1750808853,434,Frontmatter support for JSON / TOML format,kwaa,06/10/2023 05:32:07 +00:00,06/10/2023 11:01:45 +00:00,06/10/2023 11:01:38 +00:00,,"<!--Please read the [Code of Conduct](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)-->

## Description

This makes it easier to migrate to Lume from other SSG. (e.g. [Zola](https://www.getzola.org/documentation/content/page/#front-matter))

### Check List

- [x] Have you read the
      [CODE OF CONDUCT](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)
- [x] Have you read the document
      [CONTRIBUTING](https://github.com/lumeland/lume/blob/master/CONTRIBUTING.md)
  - [x] One pull request per feature. If you want to do more than one thing,
        send multiple pull request.
  - [x] Write tests.
  - [x] Run deno `fmt` to fix the code format before commit.
  - [x] Document any change in the `CHANGELOG.md`.
"
1749563733,433,Add JSONC support for JSON Plugin,kwaa,06/09/2023 09:55:37 +00:00,06/09/2023 14:40:31 +00:00,06/09/2023 14:40:22 +00:00,,"<!--Please read the [Code of Conduct](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)-->

## Description

JSONC format support, reusing existing dependencies.
I tried to write some tests... But it seems that many runs fail

### Check List

- [x] Have you read the
      [CODE OF CONDUCT](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)
- [x] Have you read the document
      [CONTRIBUTING](https://github.com/lumeland/lume/blob/master/CONTRIBUTING.md)
  - [x] One pull request per feature. If you want to do more than one thing,
        send multiple pull request.
  - [x] Write tests.
  - [x] Run deno `fmt` to fix the code format before commit.
  - [x] Document any change in the `CHANGELOG.md`.
"
1747073760,432,Added toml plugin,kwaa,06/08/2023 04:47:06 +00:00,06/09/2023 09:07:46 +00:00,06/09/2023 09:07:46 +00:00,,"<!--Please read the [Code of Conduct](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)-->

## Description

Since Deno std provides toml parsing, it looks good to provide a TOML plugin.

### Check List

> Sorry, I'm not really good at writing tests.

- [x] Have you read the
      [CODE OF CONDUCT](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)
- [x] Have you read the document
      [CONTRIBUTING](https://github.com/lumeland/lume/blob/master/CONTRIBUTING.md)
  - [x] One pull request per feature. If you want to do more than one thing,
        send multiple pull request.
  - [ ] Write tests.
  - [x] Run deno `fmt` to fix the code format before commit.
  - [x] Document any change in the `CHANGELOG.md`.
"
1742659502,431,fix: error on comment-only YAML front matter,not-my-profile,06/05/2023 21:36:18 +00:00,06/06/2023 10:46:47 +00:00,06/06/2023 10:03:07 +00:00,,"YAML front matters such as the following:

    ---
    # Nothing here.
    ---

previously resulted in:

    error: TypeError: Cannot set properties of null (setting 'content')

which as it turns out was caused by this Deno standard library peculiarity:

    > import {parse} from ""https://deno.land/std@0.189.0/yaml/parse.ts"";
    > parse('')
    undefined
    > parse('# test')
    null"
1742562283,430,Dots in filenames lead to missing `.html` extension,not-my-profile,06/05/2023 20:24:45 +00:00,07/10/2023 23:58:11 +00:00,07/10/2023 23:58:11 +00:00,,"Like any other static-site generator Lume by default processes `foo.md` to `foo/index.html`. However if the filename contains a dot, e.g. `foo.bar.md` then Lume currently writes the HTML to `foo.bar` ... rather than writing to `foo.bar/index.html` as you would expect (case in point Jekyll and Eleventy and I'd assume most other static-site generators behave such by default).

It's worth noting that setting `prettyUrls: false` doesn't change the Lume behavior: it still writes the HTML to `foo.bar` rather than `foo.bar.html`, as you would expect. The relevant code appears to be the `getUrl` function in `core/source.ts`.

While changing the Lume default behavior regarding this would be a breaking change, I'd consider conforming to user expectations and common practice to be enough justification.

As a workaround you can currently [specify a relative URL](https://lume.land/docs/creating-pages/urls/#relative-urls) in the page frontmatter, such as `url: ./foo.bar/`."
1742156507,429,"Make `Site.copy` support multiple destinations ",not-my-profile,06/05/2023 16:46:22 +00:00,02/06/2025 13:17:20 +00:00,02/06/2025 13:17:19 +00:00,,Fixes #428.
1742155784,428,Cannot copy one file to multiple destinations,not-my-profile,06/05/2023 16:45:43 +00:00,06/11/2023 12:15:04 +00:00,,,"The `Site.copy` API is currently quite the footgun:

* You cannot copy one file to multiple locations.

   ```
   site.copy(""foo"", ""bar1"")
   site.copy(""foo"", ""bar2"")
   ```

   `foo` is only copied to `bar2`.

* You cannot copy a directory and one file in the directory elsewhere.

   ```
   site.copy(""static"")
   site.copy(""static/foo"", ""bar"")
   ```

   `static/foo` is not copied to `bar`.

I would consider both of these to be bugs."
1740124763,427,Warnings and a strict mode,not-my-profile,06/04/2023 04:30:06 +00:00,06/11/2023 11:32:48 +00:00,,enhancement,"With Lume there are currently many opportunities to make small mistakes that will not be reported. For example:

* Mistyping the source path given to `Site.copy` (if the file doesn't exist, nothing will happen).
* Using `Site.copy` multiple times for the same source path with different destinations (only the last call will take effect).
* Making a typo in a variable in a nunjuck template (i.e. referencing undefined data).
* Making a typo when specifying a tag name (either in the metadata or when calling e.g. `search.pages`).

I think it would be nice if such likely usage errors would be detected and reported. The CLI could even have a `--strict` mode that could fail if any such problem was to be detected for usage within CIs. Detecting the mistyped tags would require the ability to optionally declare them with e.g. `lume({tags: [""post""]}, ...)`.

What do you think about this matter?"
1739660968,426,fix: Site.copy doing nothing for trailing slashes,not-my-profile,06/03/2023 16:25:54 +00:00,06/05/2023 08:16:45 +00:00,06/05/2023 08:16:44 +00:00,,"Previously

    site.copy(""static/"");

had no effect whatsoever because of the trailing slash.

This commit fixes this bug to recognize the trailing slash and remove it. The trailing slash is still significant since:

    site.copy(""foo/"");

will now only copy a directory ""foo"" but not a file named ""foo"" (as you would expect).

Fixes #425."
1739658809,425,Trailing slash breaks `Site.copy`,not-my-profile,06/03/2023 16:21:43 +00:00,06/05/2023 08:16:46 +00:00,06/05/2023 08:16:46 +00:00,,"I tried to follow the [*Copy static files* documentation](https://lume.land/docs/configuration/copy-static-files/) but wrote:

```ts
site.copy(""static/"");
```

instead of:

```ts
site.copy(""static"");
```

which apparently causes the method call to have no effect whatsoever."
1717805125,422,How can i use plugins like search and nav with Preact?,simon-lund,05/19/2023 20:42:31 +00:00,05/20/2023 15:15:23 +00:00,05/20/2023 15:15:23 +00:00,enhancement,"### Enter your suggestions in details:

I don't know if I missed it in the docs, but I don't know how to import a plugin to a Preact componemt.
If it's not in the docs, maybe you can add it to the individual plugin page for Preact/JSX?"
1713509524,421,JavaScript in front matter,JosefJezek,05/17/2023 09:34:35 +00:00,09/15/2023 18:49:12 +00:00,,enhancement;Idea,"### Enter your suggestions in details:

Could you add support for JavaScript to front matter?

See
- https://www.11ty.dev/docs/data-frontmatter-customize/#example-use-javascript-in-your-front-matter
- https://github.com/11ty/eleventy-base-webc
- https://github.com/11ty/tugboat
- https://docs.astro.build/en/core-concepts/astro-components/"
1706691503,420,Latest update breaks Cloudflare Pages deployment,mlanza,05/11/2023 23:19:14 +00:00,05/12/2023 10:57:02 +00:00,05/12/2023 01:00:14 +00:00,bug,"### Version

1.17.3

### Platform

Cloudflare Pages

### What steps will reproduce the bug?

I have a build settings for my Cloudflare Pages which has worked for ages:

```sh
curl -fsSL https://deno.land/x/install/install.sh | sh && /opt/buildhome/.deno/bin/deno run -A https://deno.land/x/lume/ci.ts --location=https://main.xxxxxxxxx.pages.dev
```

This ceased working recently.


### How often does it reproduce? Is there a required condition?

Every time I deploy.

### What is the expected behavior?

The deployment build succeeds as usual.

### What do you see instead?

18:26:32.632 | Cloning repository...
-- | --
18:26:34.826 | From https://github.com/xxxxx/xxxxxxx
18:26:34.826 | * branch            5a7852dc46b362121ba00c91e8262c6c962683ec -> FETCH_HEAD
18:26:34.827 |  
18:26:35.158 | HEAD is now at 5a7852d undo
18:26:35.159 |  
18:26:35.272 |  
18:26:35.302 | Success: Finished cloning repository files
18:26:35.909 | Installing dependencies
18:26:35.917 | Python version set to 2.7
18:26:39.242 | v12.18.0 is already installed.
18:26:40.424 | Now using node v12.18.0 (npm v6.14.4)
18:26:40.601 | Started restoring cached build plugins
18:26:40.612 | Finished restoring cached build plugins
18:26:40.988 | Attempting ruby version 2.7.1, read from environment
18:26:42.519 | Using /opt/buildhome/.rvm/gems/ruby-2.7.1
18:26:43.492 | Using PHP version 5.6
18:26:43.590 | 5.2.5 is already installed.
18:26:43.607 | Using Swift version 5.2.5
18:26:43.608 | Installing Hugo 0.54.0
18:26:44.294 | Hugo Static Site Generator v0.54.0-B1A82C61A/extended linux/amd64 BuildDate: 2019-02-01T10:04:38Z
18:26:44.297 | Started restoring cached go cache
18:26:44.311 | Finished restoring cached go cache
18:26:44.399 | go version go1.14.4 linux/amd64
18:26:44.412 | go version go1.14.4 linux/amd64
18:26:44.415 | Installing missing commands
18:26:44.416 | Verify run directory
18:26:44.416 | Executing user command: curl -fsSL https://deno.land/x/install/install.sh \| sh && /opt/buildhome/.deno/bin/deno run -A https://deno.land/x/lume/ci.ts --location=https://main.xxxxxxxxx.pages.dev
18:26:46.222 | #=#=#                                                                          ##O#- #                                                                                                                                                    0.0% ###########                                                               16.4% ####################                                                      28.8% ##################################                                        48.0% ##############################################                            64.0% #########################################################                 79.5% ####################################################################      95.7% ######################################################################## 100.0%
18:26:46.244 | Archive:  /opt/buildhome/.deno/bin/deno.zip
18:26:47.192 | inflating: /opt/buildhome/.deno/bin/deno
18:26:47.207 | Deno was installed successfully to /opt/buildhome/.deno/bin/deno
18:26:47.209 | Run 'deno --help' to get started
18:26:47.209 |  
18:26:47.209 | Stuck? Join our Discord https://discord.gg/deno
18:26:47.250 | Download https://deno.land/x/lume/ci.ts
18:26:47.746 | Warning Implicitly using latest version (v1.17.3) for https://deno.land/x/lume/ci.ts
18:26:47.747 | Download https://deno.land/x/lume@v1.17.3/ci.ts
18:26:48.156 | error: Module not found ""https://deno.land/x/lume/ci.ts"".
18:26:48.164 | Failed: build command exited with code: 1
18:26:48.920 | Failed: error occurred while running build command



### Additional information

I changed the build line to refer to the prior version explicitly and it works.

```sh
curl -fsSL https://deno.land/x/install/install.sh | sh && /opt/buildhome/.deno/bin/deno run -A https://deno.land/x/lume@v1.12.0/ci.ts --location=https://main.xxxxx.pages.dev
```
Also, I upgraded lume on my local machine and ran `lume --serve` and that fails.

```sh
TypeError: Could not find npm package 'date-fns' matching 2.30.0. Try retrieving the latest npm package information by running with --reload
    at async createSite (https://deno.land/x/lume@v1.12.0/cli/run.ts:51:17)
    at async build (https://deno.land/x/lume@v1.12.0/cli/build.ts:28:16)
    at async Command.execute (https://deno.land/x/cliffy@v0.25.1/command/command.ts:1433:7)
    at async (https://deno.land/x/lume@v1.12.0/cli.ts:147:3)
```
<img width=""1440"" alt=""Screenshot 2023-05-11 at 7 17 59 PM"" src=""https://github.com/lumeland/lume/assets/39192/72373596-9c7d-48f2-b00a-e61f1cb3c57c"">

I have a feeling its all related.



"
1702219939,419,"1.17.1 issue in static copy Generation ",mskian,05/09/2023 14:58:56 +00:00,05/09/2023 16:02:56 +00:00,05/09/2023 16:02:55 +00:00,,"i have `.well-known` folder for my android app deep link verification

`1.16.xx` having no issues but latest version did not copy the that folder to `_site` folder

My repo conf File -https://github.com/mskian/copied-kavithai/blob/main/_config.ts

i tested the latest version locally
but not pull it to my repo due to this issue "
1700520071,418,File deleted from _site/ during watch if not changed,fserb,05/08/2023 16:01:10 +00:00,05/25/2023 18:49:46 +00:00,05/25/2023 13:14:40 +00:00,bug,"### Version

1.17.0

### Platform

mac

### What steps will reproduce the bug?

This is my minimal repro. `_config.js`:

```js
import lume from ""lume/mod.ts"";

const site = lume();
site.copy(["".js""]); // it also works if you do terser, for example, and also with css copy or css postcss.
export default site;
```

create a file `a.js` with a anything on it and run `lume -w`.

If you check, there will be a `_site/a.js` file with the correct content.

Now in a separate terminal, run `touch a.js`. Lume will show: 
```
Changes detected:
- /a.js
```

but now the file disappears from `_site`. If you actually change `a.js` content, then everything works as expected (the file gets updated).



### How often does it reproduce? Is there a required condition?

I tried to look into the code and I have no idea how this can be happening, so maybe is some weird OS-specific, thing? I've created a new project from scratch and I'm always able to repro.

### What is the expected behavior?

The file to stay on `_site` when it changed but the content hasn't changed.

### What do you see instead?

The file disappears from `_site` until I re-run lume.

### Additional information

_No response_"
1699174692,417,Add option for specifying the init directory,echoptic,05/07/2023 18:09:20 +00:00,05/09/2023 16:03:25 +00:00,05/09/2023 16:03:25 +00:00,enhancement,"### Enter your suggestions in details:

I was surprised when i saw that i cant specify the init directory by adding the directory name after the init script like this:
`deno run -Ar https://deno.land/x/lume/init.ts <init directory name>`, and was not asked for the init directory when specifying the options in the init script. Maybe theres a way to do this, but i didnt see it"
1696723667,416,lume task --serve does not use server.js as doc says,max-l,05/04/2023 21:23:13 +00:00,05/08/2023 18:38:15 +00:00,05/08/2023 18:38:15 +00:00,bug,"### Version

1.16.0

### Platform

ubuntu

### What steps will reproduce the bug?


The project's ./server.js  is never  run.

To reproduce, write junk code in this file, 

then run ""lume --serve"" as specified here:   https://lume.land/docs/core/server/

And the server will start normaly



### How often does it reproduce? Is there a required condition?

every time

### What is the expected behavior?


the customize server in ./server.js should run instead of the default one

### What do you see instead?

the default server

### Additional information

_No response_"
1679962511,415,New fs,oscarotero,04/23/2023 10:13:14 +00:00,04/24/2023 16:25:57 +00:00,04/24/2023 16:25:53 +00:00,,"<!--Please read the [Code of Conduct](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)-->

## Description
Refactor of the whole filesystem system. It's a bit faster but, more importantly, removes complexity and some bugs on updating changes.

### Check List

- [x] Have you read the
      [CODE OF CONDUCT](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)
- [x] Have you read the document
      [CONTRIBUTING](https://github.com/lumeland/lume/blob/master/CONTRIBUTING.md)
  - [x] One pull request per feature. If you want to do more than one thing,
        send multiple pull request.
  - [x] Write tests.
  - [x] Run deno `fmt` to fix the code format before commit.
  - [x] Document any change in the `CHANGELOG.md`.
"
1676672365,414,MDX plugin fails to render,nubunto,04/20/2023 12:57:35 +00:00,04/20/2023 14:42:53 +00:00,04/20/2023 14:42:53 +00:00,bug,"### Version

1.16.2

### Platform

MacOS 13.3.1

### What steps will reproduce the bug?

1. Clone the repository https://github.com/nubunto/lume_test
2. run `deno task serve`

### How often does it reproduce? Is there a required condition?

follow the above steps and it should reproduce every time.

### What is the expected behavior?

Site should build correctly, with two pages: `/` and `/emedexis`

### What do you see instead?


```
Error: Error rendering this page
- page: /emedexis.mdx
    at (https://deno.land/x/lume@v1.16.2/core/renderer.ts:138:19)
    at async concurrent (https://deno.land/x/lume@v1.16.2/core/utils.ts:181:3)
    at async Renderer.renderPages (https://deno.land/x/lume@v1.16.2/core/renderer.ts:126:7)
    at async Site.#buildPages (https://deno.land/x/lume@v1.16.2/core/site.ts:598:5)
    at async Site.build (https://deno.land/x/lume@v1.16.2/core/site.ts:526:9)
    at async build (https://deno.land/x/lume@v1.16.2/cli/build.ts:36:3)
    at async Command.execute (https://deno.land/x/cliffy@v0.25.7/command/command.ts:1794:7)
    at async Command.parseCommand (https://deno.land/x/cliffy@v0.25.7/command/command.ts:1639:14)
    at async (https://deno.land/x/lume@v1.16.2/cli.ts:158:3)

Caused by ReferenceError: React is not defined
    at _createMdxContent (data:text/jsx;base64,CmV4cG9ydCBkZWZhdWx0......dGVudAp9OwoKfQogICAg:9:3)
    at MDXContent (data:text/jsx;base64,CmV4cG9ydCBkZWZhdWx0......dGVudAp9OwoKfQogICAg:13:91)
    at MDXEngine.render (https://deno.land/x/lume@v1.16.2/plugins/mdx.ts:83:18)
    at async Renderer.render (https://deno.land/x/lume@v1.16.2/core/renderer.ts:200:19)
    at async Renderer.#renderPage (https://deno.land/x/lume@v1.16.2/core/renderer.ts:226:12)
    at async (https://deno.land/x/lume@v1.16.2/core/renderer.ts:135:34)
    at async concurrent (https://deno.land/x/lume@v1.16.2/core/utils.ts:181:3)
    at async Renderer.renderPages (https://deno.land/x/lume@v1.16.2/core/renderer.ts:126:7)
    at async Site.#buildPages (https://deno.land/x/lume@v1.16.2/core/site.ts:598:5)
```

### Additional information

_No response_"
1673728173,413,add RSS plugin,adb-sh,04/18/2023 19:41:08 +00:00,04/20/2023 16:31:12 +00:00,04/20/2023 16:31:04 +00:00,,"## Description
Adding a RSS plugin by making use of the search plugin.

### Check List

- [x] Have you read the
      [CODE OF CONDUCT](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)
- [x] Have you read the document
      [CONTRIBUTING](https://github.com/lumeland/lume/blob/master/CONTRIBUTING.md)
  - [x] One pull request per feature. If you want to do more than one thing,
        send multiple pull request.
  - [x] Write tests.
  - [x] Run deno `fmt` to fix the code format before commit.
  - [x] Document any change in the `CHANGELOG.md`.
"
1670910940,411,Decode pagefind output,Omochice,04/17/2023 10:55:19 +00:00,04/19/2023 07:17:07 +00:00,04/19/2023 07:16:59 +00:00,,"<!--Please read the [Code of Conduct](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)-->

## Description

FIX #410

## Related Issues

#410

<!--
  Link to the issue that is fixed by this PR (if there is one)
  e.g. Fixes #1234, Addresses #1234, Related to #1234, etc.
-->

### Check List

- [x] Have you read the
      [CODE OF CONDUCT](https://github.com/lumeland/lume/blob/master/CODE_OF_CONDUCT.md)
- [x] Have you read the document
      [CONTRIBUTING](https://github.com/lumeland/lume/blob/master/CONTRIBUTING.md)
  - [x] One pull request per feature. If you want to do more than one thing,
        send multiple pull request.
  - [ ] Write tests.
  - [x] Run deno `fmt` to fix the code format before commit.
  - [x] Document any change in the `CHANGELOG.md`.
"
